Length (mm),Width (mm),Height (mm),Frequency (GHz),Substrate Material,Gain (dB),Feed Position,Bandwidth (MHz),Directivity (dB)
81.06563285150985,55.65113278195532,1.2101688669536732,6.613687763776082,Ceramic,2.951981617976396,Edge,58.99449585996109,5.032182636042787
18.208549274382133,13.741557314535289,7.805922525551591,7.86072362050864,FR4,-9.868549058397983,Edge,91.56417815152732,11.195893374598407
54.49782742323233,23.350888086588,5.126707079937016,1.3504421501889905,Ceramic,-16.343654387795112,Center,83.98842047578522,8.554930104413573
15.180288401497986,98.79671106629624,3.603202947753891,8.53407665047587,PTFE,-0.1281693421378742,Edge,54.017080357538674,12.941973312770843
59.4575994091362,96.86068267924408,9.100748647148327,6.57573580032673,Ceramic,3.962436079353538,Center,21.797544665609394,5.929906398231322
49.73774512360393,10.444598284096866,2.0452506418047305,6.070558156413761,Ceramic,-7.179649184346893,Center,41.494188750795686,10.882022669483906
89.89337644824698,95.6630606880915,9.603269460597874,6.621526433030784,Ceramic,5.763881990413631,Edge,63.330737172869355,9.809728898861238
41.58235112968708,67.52079440339503,3.825700456396176,8.779899221815278,PTFE,2.8417312413282207,Center,70.67825758609177,11.423255259052274
20.536031478484528,88.112646506802,8.995633050778132,6.282428559030164,FR4,-3.2228137461987743,Edge,40.631014834656185,5.648535944829684
22.869251384755227,50.92658700704732,6.426485888315154,6.228553418993614,PTFE,-3.961816153797124,Center,31.14848592582593,10.799837874281312
78.5359568545725,56.40364257213252,8.440366237673388,9.916112413591891,FR4,4.62967315129879,Edge,86.79441894394392,10.614845879595237
65.6396256984635,53.99619222312282,9.85611846889418,7.810571503617112,Ceramic,3.3489485580414824,Center,98.75217445628417,10.606600944161709
19.101040851051124,70.01778317914939,3.5956489403687115,4.980644249060218,Ceramic,-4.791635648286289,Edge,62.055214584214866,11.034876665964548
17.569612550349767,22.568612928068163,9.650219368668337,7.366573000296349,Ceramic,-6.672019536644342,Edge,33.73434286786428,11.764679372263622
73.08722183132079,12.697623088541016,4.505337054121783,4.503074245226096,Ceramic,-7.254178995160021,Edge,41.784586121549516,13.049889996807698
16.548670572777418,37.71369474320719,4.4696071426323005,3.059879162351491,Ceramic,-12.33329255517501,Edge,21.471254123797337,7.698207201282143
83.96740533613206,73.4212686462982,4.063483938290551,6.371666891989835,FR4,2.2234748466580907,Edge,93.14390452483993,13.250494101800621
73.56180044408467,28.166810691065358,5.872668466128267,9.353638883025564,FR4,0.822599640908849,Center,29.42008663121129,9.982556822634535
17.32139025777098,70.60891899924256,2.387305388606384,9.362255680139164,Ceramic,0.3020330405158624,Center,66.12131804114028,5.770582791343312
17.635394267667273,97.29208414965434,5.983403368222101,4.077147502949413,PTFE,-5.9597699495363,Center,41.92441765497648,5.5855092924397916
98.7975620651058,18.45106442104765,5.875343311690036,5.749097195995255,PTFE,-2.7118556718346825,Edge,64.33424020126347,8.342383186960607
43.68437161805083,70.53419064026136,7.85711631344383,2.904723087128751,Ceramic,-5.850647466215889,Center,72.11363106814915,12.848969771114675
43.357793236020186,49.93751973741141,8.50284965743827,9.960679985489952,FR4,1.5598085404939213,Edge,86.37934429657614,12.076809347409156
83.15196105317523,88.13280289397548,4.963972152811817,9.830061170811422,PTFE,7.989699966205515,Edge,36.513701740848255,12.886149646724064
95.25237196454728,25.94348105026473,3.720999244163444,6.845580367367026,PTFE,0.1257207222674869,Center,20.879666292678436,10.172690564416094
98.74009574405838,72.33633570035481,3.33401407585385,8.23972653709726,PTFE,6.345231235739602,Center,30.950850405504582,9.401989979554905
77.80403667330475,85.43037606832992,2.7516145303438475,7.4359014515533,Ceramic,5.652816988530525,Edge,92.0014913478484,6.474525267062839
43.86336269778242,95.0152797526621,1.5188282397912238,6.338423971355214,PTFE,1.7270542264574265,Center,89.91120620500122,8.281927536093114
17.51506450288019,71.49232254606812,4.08203180951242,1.4801319729000793,PTFE,-16.128804951647385,Edge,67.79304817362467,9.340193661738752
79.94322243346932,54.74572876075846,3.4322292291770493,5.092879082973949,PTFE,0.039060994098239,Edge,68.04134883469227,5.886004296796172
60.256382476222456,65.60625161810924,9.697756472797666,7.073076719506695,PTFE,2.450124953674842,Edge,73.20293396370045,7.206119527112112
48.17998083222786,88.20144860308464,6.019379436250396,7.097784524953162,FR4,1.5449670352301006,Edge,34.02970228987597,10.982252940637387
91.57189465852623,61.35487719749467,4.125493351274568,4.358103565801452,Ceramic,0.2820638438253278,Edge,93.15295567399679,12.356631142391898
20.00777340755362,12.734835372715317,6.224208408943264,9.475227879922276,Ceramic,-6.406285774986441,Center,53.50164199136585,14.983475113929497
54.336259386177325,93.785382595628,2.2527703121112594,2.506213290131029,FR4,-6.708303098473411,Center,50.65108225995979,14.331133313435577
11.021828029067716,72.0574075928405,4.996393742819826,5.503235015940046,FR4,-7.949228754858489,Edge,61.513416422627,11.425651995351915
52.17945777947136,70.88620471995219,6.636108892789575,7.217955788957405,Ceramic,2.8488972171154443,Edge,23.757277342004404,9.21248053294072
15.06729481136536,29.410763715794545,5.400080486132063,7.2742222530262834,PTFE,-6.810378021941657,Center,33.30266950048635,11.361773647082327
20.693612464126478,69.29969232093916,4.616009205888918,6.83775061091934,PTFE,-2.24758390383444,Center,79.04268931410964,12.85651618080232
20.57736220993944,45.44779650887426,9.944635500097284,3.4775939210667417,Ceramic,-9.465397299690702,Edge,26.623893434010117,6.183361909233874
68.42892719044572,68.61096793373429,8.922832859340343,2.4058591181795976,PTFE,-6.169788601006325,Center,68.25216875731105,9.099048896962882
77.1440391338881,19.593372727719164,6.610653623434961,6.723462941440398,FR4,-3.4149365385700765,Edge,39.627928774505676,13.398022856356173
62.503188858744366,69.20607741427324,6.124396250640545,6.393719045254939,PTFE,1.9640098392086955,Center,51.143649123358124,8.83832951933044
96.59552936270876,99.94723531936,6.585944318421257,2.6142040926031687,PTFE,-2.317457297333431,Edge,43.09549894165599,10.718722712271866
43.73835215713336,14.339083497450044,2.8118089704019,7.34625231013507,PTFE,-5.216370312208843,Center,48.45381731719593,10.877693608621982
35.714087765367466,97.94567657991855,4.556239689378868,5.096547925602907,Ceramic,-0.4162294294777233,Edge,77.52367241473964,6.844762531336394
88.17392153705143,46.62171646505836,1.355135796018094,7.009845324428376,FR4,1.2925402657527214,Center,43.769737249854,8.622354416522883
30.123625466750735,88.36781053035332,5.27991433738144,8.536303717931357,PTFE,2.3658852894718856,Center,65.31237122375177,8.345112887419322
96.690028549655,80.4146935652446,5.887221255618969,2.5275558571923087,Ceramic,-3.038813762691248,Edge,58.08403217592797,5.261967085320648
11.09390272208347,61.0314634888001,3.0497476249288864,1.17230381197153,PTFE,-20.82434030540435,Center,73.09369322901185,5.241917638913552
97.28909440368751,76.46042883261939,9.676259624489624,8.011923277562081,FR4,5.028831949130142,Edge,94.94637914598064,13.316970436757735
13.884392075551853,89.06640051712131,9.185091498435176,6.487276826373543,PTFE,-3.347868908405399,Center,78.60576777682002,7.730708099728124
90.2028802328264,46.37262894859297,7.499289119103153,7.296756126599095,FR4,1.7165052639677194,Edge,37.19523028726054,10.180787662388155
57.49309981776699,39.43298454069148,5.800479658888263,8.543394774897783,PTFE,1.6758380049047192,Center,22.494650804902776,7.9872557358877305
99.36683165073704,70.08340470072262,8.829722436829165,8.225298413420504,FR4,4.970687015222963,Edge,40.98112354398601,14.406792451153406
16.641690826185897,82.70613477471328,2.1758710944111663,9.648281322359422,PTFE,0.5648256772781577,Center,67.60623445602039,7.5929675886577375
59.84688559611888,78.60566212989542,8.114588148473965,5.823415709669064,FR4,0.2675971351646734,Edge,24.114065078740026,9.296568127389351
97.2372282057189,81.80322839727711,2.1233873257016347,5.396460693939148,PTFE,3.1366852803900724,Center,59.70929977609891,13.727302504846019
57.078805975313394,49.20249833316397,8.147895962944649,4.616984799016571,PTFE,-2.739735982003024,Edge,67.74742791335115,13.419335667918087
66.64587743217362,83.60507945575195,3.481908114262213,2.3832193855978407,Ceramic,-4.99666000245852,Edge,46.73951126535687,6.861014178462773
72.61738200861555,20.81881498335476,8.8938152291637,6.153465095938202,Ceramic,-2.422639236118431,Edge,81.67297629966575,13.026433097957105
50.90869582909959,59.00401881647646,9.49637884442858,3.493112718933809,FR4,-6.119924945829194,Center,28.527860250701742,9.581868867378926
66.48022720756572,10.518279444830942,2.3391637246460406,9.29176760991678,PTFE,-2.7031864378546,Edge,26.0110225388647,9.829688720853552
62.58828807307902,39.21272469102433,5.164080445588541,6.248717238493878,FR4,-1.9458942040927276,Center,78.25510049628826,6.334799724159438
91.104220944189,42.98153813842581,9.828886403464166,6.335561624572992,Ceramic,1.963906909327545,Edge,59.63930529649588,5.806015137571246
14.090174230731208,45.655542244832986,5.35066692375832,4.194321947893091,FR4,-11.223578644839384,Center,75.07219171421889,12.279393069737651
35.28668706330073,72.5920486020876,8.771927702630906,1.4679041677993674,FR4,-14.341959132589883,Edge,54.7861870882997,9.964611523552998
95.53703356689029,44.97022911433112,6.298583699181878,1.2856938883568976,Ceramic,-11.486279885926166,Center,39.712162659128545,9.368507026151796
90.12374055018248,50.38242603602776,4.377969171276417,4.810016297378778,PTFE,-0.297411420820373,Center,85.52818541393597,12.295082286523968
51.009107750714165,31.378971778689472,3.572051999732832,1.7610884028751408,FR4,-14.802425091913245,Edge,83.95327031751833,12.655128989911098
65.8119338021383,43.59266124664061,2.8290078197747857,6.461622599861252,Ceramic,0.7840121253475224,Center,75.57571766835414,6.589081676693535
34.96430646830194,30.454266453683637,7.856183722399275,8.928757050756918,PTFE,-1.2229744884429052,Center,41.771610978397014,11.102251494776413
26.93090437513852,16.587633139159927,4.478864561407251,8.9462333486685,Ceramic,-4.466841966827922,Edge,67.21845334952697,6.353540822776855
51.7328564445984,64.31037340432401,5.60147915980676,6.931408691190091,FR4,0.2759924406889539,Center,48.87791175520214,12.513750860290457
41.80170052234475,70.13915186995146,5.430929320010637,2.901086483256379,PTFE,-6.588767116803599,Center,27.326565866130732,11.569551562671396
62.529050066578485,65.7541311408653,6.195511263098181,8.766971482229849,PTFE,4.485515397260903,Center,93.38508603697943,14.56614621083458
16.996117326848633,51.71446394205151,8.79019431062097,8.974840917818874,Ceramic,-1.4998473370847176,Edge,30.945490473516912,5.689580163564212
97.695532689955,44.18072021613068,9.826654092250864,2.769882264576628,Ceramic,-4.799698844206192,Center,96.0189883056642,5.570547211512543
98.75896700316426,87.70002846146427,4.668257877164352,7.636834771936095,Ceramic,7.034030618696891,Edge,55.68046183663646,7.821870746932001
72.83455426177707,56.71736066225962,8.447670298956726,3.578675940344106,PTFE,-3.276542958676268,Center,34.81063430708957,7.61705683735906
58.24867297097084,53.126368986675786,7.880750151892458,8.223762811176368,PTFE,2.695847994476108,Center,63.35207579026865,7.469787990719999
37.8574854657695,12.307785922579212,6.16176056310016,9.975141099132424,FR4,-5.099214660357914,Center,89.83566687011266,14.062545805210366
83.24155177362537,40.71230448635407,9.604424292507398,1.270234047964535,PTFE,-13.133191696447833,Edge,78.5779909127649,7.4954619984950615
71.62580552984913,44.21760569072713,2.804270639755625,9.076292792118387,FR4,2.403904774296785,Center,84.52489182891598,7.71949726128631
24.63552454104022,45.894050280721046,1.9833778927865928,6.603674802387922,Ceramic,-3.071104425376179,Center,72.70266933685738,12.593982624179638
91.98344660444582,62.21551323045991,8.6856577025988,9.760443572483393,Ceramic,7.365474766254917,Edge,75.3821251614282,9.4973984245054
84.0283518630852,58.02422920541906,4.952348349703735,5.185085657737848,PTFE,0.6639457357438122,Center,87.93565212522554,12.767105569551813
95.48199219627315,64.71145835141002,8.622719687863544,8.626491375142365,Ceramic,6.625710439917461,Edge,39.97344070873488,5.653661575643852
75.3147557549524,78.83949353879154,9.037811846758734,1.561546617384495,Ceramic,-8.392661944491527,Edge,59.15399709145124,9.875711936733843
65.20736763422109,83.16871648444841,1.562118342571643,4.017511450704662,PTFE,-1.0898160824781404,Center,37.69675534556818,5.336136001832826
47.6418732661557,74.6310768603845,8.951182866874547,1.6031488397608895,FR4,-12.152350313059594,Edge,99.01344063973175,5.626532034553545
93.9455635018612,95.99713263594413,5.0348714983248,9.778088201311634,PTFE,8.844899152925601,Center,95.52474717492906,14.06437453344411
87.94575005503675,11.640932440872549,5.59389240103809,8.352765165446531,FR4,-3.222280899604277,Edge,23.154144909480472,6.392453711175952
14.069680309557048,27.620018711519148,6.639332599838892,8.672926791213735,PTFE,-5.853129634622881,Edge,76.44601380125508,10.32420682275217
12.37302770475268,10.68065874803279,9.33744346057078,9.441687082905048,PTFE,-9.79979291874148,Center,94.01986539325327,9.110956026007067
43.881703019024464,68.27272427391426,1.1720448498678762,1.7659313750780683,Ceramic,-10.295216479628625,Edge,34.44602761018668,8.473433262588426
82.94979977036496,90.82274940549884,5.291591214860354,4.47037833262,PTFE,1.2654602333770422,Edge,65.43561844421035,13.998333456872725
98.854851638345,31.913406691866932,7.189498381875046,1.639314001396019,PTFE,-11.228570706476653,Edge,93.23906380704335,5.218233967754895
23.537520199317537,93.4331090316676,7.504362619284056,2.897137913950257,FR4,-9.098914136039287,Edge,22.715678286863906,11.637896861755891
63.47176438169216,15.424065126060476,7.232791883833972,3.064291993339052,Ceramic,-10.365602858868805,Edge,75.7936213797472,14.633944342135504
44.28017709679194,94.09924241249628,2.2099161646730967,5.221964899428208,FR4,-1.2062788635632593,Center,43.78792058980406,10.60168183461842
97.29229580331427,41.6460418515671,3.694560295345131,3.4170595070827834,FR4,-5.011339923349404,Edge,93.95169563012243,14.368224620330919
85.79070308221378,19.12787456042949,4.228439728753122,1.9088029613598496,Ceramic,-12.23370857737855,Center,97.68465961322943,5.522578792860237
85.44958342400241,53.72845832676931,8.239934869115544,2.5074198018469693,Ceramic,-5.396315683896352,Edge,95.54131912907471,9.187933190741614
52.18238438154732,33.109891094845715,3.508838851730977,2.3254800719688182,Ceramic,-10.294930837768256,Center,57.9371373325971,7.601577909620511
47.33375521038987,35.638561176573056,2.8963446748048285,9.757691181210683,PTFE,1.5463273834362037,Center,88.96341207914507,12.308209649807297
34.60663647376356,37.65609684336579,9.617032171342863,7.833632562266263,Ceramic,-0.9707891278847528,Edge,87.56395188280563,14.812970904972467
15.07379469858344,82.27233080493971,1.07976956602122,9.709853187426058,Ceramic,0.6790172407787065,Edge,45.528037859460454,7.565300624442478
87.82501386295479,58.52451490077291,9.980387701137804,4.957664378571177,Ceramic,1.015102951729156,Edge,86.3132379320542,11.541746014740745
83.16109082170698,38.01769292404033,7.091391689716561,3.5053163349639096,FR4,-5.867308898636049,Center,22.96061077723941,6.980976327597402
99.97459059575176,64.93004049798265,8.456223695042054,8.18463877488268,FR4,4.622430826147362,Edge,67.70159027856424,10.653302545716098
99.69731533665149,74.45356068008742,3.6515745671157385,3.936285262370321,PTFE,0.0958954203142162,Center,38.40070698301624,9.639324866883362
59.98885350423648,34.53616006601804,1.1288374990035397,3.6944503633481354,FR4,-7.246469767274512,Center,29.645350862182305,14.72005329631537
79.20886736624594,47.21941913728163,7.64082566705377,3.0925539298704807,PTFE,-4.9762351514070415,Center,26.156256130336732,11.085272726964666
95.02891568941853,20.96974840032528,8.507301373006083,2.167110804018118,FR4,-12.048800308818436,Edge,75.70310207025118,8.495063720868188
86.46826516096704,26.303441458121227,7.664285187581672,3.3081675491508937,Ceramic,-6.039556860086931,Edge,47.18999710144529,6.140957848879333
32.26132915688779,71.30060685684845,2.285652585707547,4.1978777362649895,FR4,-5.682562054859607,Center,77.98134172230093,6.512468287349345
50.54897217790842,26.329451292606425,7.7808513003127215,7.065947873311574,PTFE,-2.2865752605421825,Center,25.22850726391539,7.253169299512351
21.62434736363455,57.26470453003542,7.920305038968769,1.5630835799750642,FR4,-16.952968239934073,Edge,45.223227026448825,7.50966661340298
95.864592453285,73.81416355501895,6.926864641030494,2.8945624569880866,Ceramic,-2.270362170474864,Center,63.15930339002698,13.506160578411379
64.5557171005792,19.618923078526947,7.895043395160275,8.281212762625088,PTFE,-1.1235476275789464,Edge,83.25785318711709,10.612227882825248
30.57785249531165,61.05809976660132,8.613292957099588,2.3222973122539368,Ceramic,-9.970140954100565,Center,45.5002002345656,10.233909113743664
70.4530615965271,33.09065053312274,6.522437028137126,4.083806318702694,Ceramic,-4.102645508916146,Edge,70.07131011496072,6.147688718692175
65.63154164121062,96.66341877138218,1.7974424257271115,8.78193029672326,PTFE,6.384022057926576,Center,90.87821985889497,13.60139693349435
42.23464462295564,53.51910820479323,5.388650287004898,2.394327800290984,Ceramic,-8.874550714405217,Edge,69.26905505458436,12.228143032084837
20.220183297966614,82.53932947976423,1.6988440120444457,1.744631520563709,Ceramic,-12.941465459326745,Center,38.6367579802907,5.676683619000016
70.44158760335196,59.52038879406356,4.667887279291877,5.3608419557200975,FR4,-0.951303564221558,Edge,21.952062524523043,12.078350972297686
56.827693081341394,13.907127956933724,4.663958402130649,3.721775601506828,Ceramic,-9.607021542455463,Edge,89.60790991207439,10.435382173426461
79.50865525620753,66.98362380346201,1.594088597262174,6.070675280354687,Ceramic,2.9285705359929235,Center,21.701552868030973,5.817253457467783
56.81471510007941,95.62630079859912,4.139384805725314,8.234244014351276,Ceramic,5.662856546631599,Center,89.97613381473596,9.583006415286565
86.69633502866861,64.1450638131698,1.9989828891218333,2.2343363933746883,Ceramic,-5.565389009067809,Edge,62.31497072217696,9.84696287130047
59.6716154897037,83.72699734841112,8.274116890083,6.226291760988564,PTFE,2.359397251541842,Center,95.1254158810317,6.6577454016327575
60.48441743818477,89.5785817013567,9.529192233680236,5.549578843508775,FR4,0.4627647666494586,Edge,83.90265886189323,14.456981470002823
88.89882423925106,30.527179475403923,1.6508482773214477,2.2967090741187963,Ceramic,-8.442053303626153,Center,99.834728842667,13.49975371480662
46.31345795911573,29.0840355917404,9.596036865625312,6.615986369760842,Ceramic,-2.294489204600794,Edge,48.05694523613681,11.690223373291083
22.061370560557663,64.98828899658926,5.703189394030707,3.462763760746945,PTFE,-8.15839202338048,Edge,81.37506311449016,9.622955610006072
12.590440868200508,46.99256228260342,3.696091101584865,5.390508866896113,Ceramic,-7.646704071252069,Edge,52.15447308873937,9.117655415845086
77.9623530106257,85.58751725800484,1.6917586774854716,1.7404509184935568,PTFE,-7.455335947716212,Edge,58.39004962431271,11.509734671509541
65.82785962181183,91.002081105821,5.50561841263376,5.136256514922607,FR4,0.2266320976852134,Edge,70.2004370574696,10.454318694069055
73.36717912893012,41.80792413724463,8.150639900416738,3.758171212385383,FR4,-5.393777103191118,Edge,89.8941691349071,5.622731058818856
29.166774535801967,31.318350307703387,7.363778295400284,8.401430900668188,Ceramic,-1.906061983809015,Center,98.72667753594361,10.125026487703316
22.27343280280928,80.24729637194757,1.4520341031757638,1.5128085429763145,Ceramic,-13.882144978126318,Center,81.46187310916146,13.064036172328395
11.309019910109374,34.73254319933225,1.6561165183111315,4.76746547426497,Ceramic,-10.492633336003175,Center,53.4213425733867,9.592398775969581
41.55288029259373,84.03528866623105,4.625859543693734,5.125882817182943,PTFE,-0.8855234624343371,Edge,53.70856018216561,5.519565775542684
63.09259181691698,48.13644282838865,3.6576144464314897,7.525054686692068,Ceramic,2.3547168300959647,Edge,79.00658412711132,12.862781993840331
45.30196405897591,70.07949093623233,3.0914589075044305,6.168588175811899,Ceramic,0.8207952372478465,Edge,39.10217166146418,7.013637821359744
49.37274298213561,18.59817824512014,3.5290404901784225,7.0049110347476296,FR4,-5.2232834968298025,Edge,28.837929050511573,7.586208348880388
91.37428250443736,66.14733922089158,8.23134468967196,7.993443570865805,Ceramic,5.868041860194443,Center,48.36977261126212,6.6470635343229585
41.34299203209703,50.65909108635062,9.363052482686683,8.759826762923698,FR4,0.2995907321475595,Center,42.97911933232654,8.302150648714974
56.25905402438297,62.79476168579267,4.645924250748098,3.824879470502234,Ceramic,-2.866486495809779,Edge,43.7046496364792,12.56751505688635
80.52877114670288,25.12127869703771,9.154999019192472,5.842204348275127,FR4,-3.369449582711772,Center,38.688620083992795,10.193858595039373
45.68885040891431,76.31863704497638,3.8934613112309377,8.5609727059528,Ceramic,4.074870614634203,Center,23.36745517090895,7.048812741507126
65.98780302050861,87.65173697889057,5.287932877094125,9.905060178685508,FR4,5.778471740401305,Edge,21.429914778673105,13.778300781520409
87.61273378720706,29.506582008169808,3.0342609803439977,9.005673799393868,PTFE,2.7036603798483565,Center,99.01779117888252,13.795818549515293
95.45685612918778,18.614309996814555,6.764284379582596,4.343205363619392,FR4,-6.508164600802418,Edge,54.22185069886899,13.70578425046007
23.236613283613416,12.127472744170277,9.81083003657328,2.756498654967854,FR4,-18.454325517226625,Center,50.74613177277453,7.387962113815393
93.3928862645345,67.77743503989393,6.431437864390408,5.404532836659299,FR4,0.9082398737026276,Edge,74.3717826154456,9.51239344180988
54.29046637715844,64.63846324799027,4.22032675702194,7.67477306652438,Ceramic,3.1534568074501337,Edge,37.46031102920513,14.849896561408752
33.24199494690625,59.2027671442663,6.830357013914755,5.433121636779679,Ceramic,-2.3587205842010417,Edge,95.99689471601803,12.720124763099903
51.32221806144352,30.875238650437787,2.106286106188488,5.3486277698230165,Ceramic,-3.4359950956375718,Edge,82.90760115324417,5.271674212255598
98.20293177569292,45.18153963149632,8.997931722388588,8.544073789736206,PTFE,4.5926293802402895,Center,27.15288018498076,5.652045912604921
54.33562845935826,63.50287016675557,5.527755557018527,4.252634011604677,PTFE,-2.5595845662512904,Edge,53.40646206279427,9.639313768123328
39.587644925875736,54.709017297325246,5.0441476783567785,8.73815207330481,FR4,0.4236651838166569,Edge,90.32946460497317,14.092202058615602
67.00607688850532,98.90069681933986,6.272783096081673,4.661243208565512,PTFE,1.071645476004634,Edge,95.57856178331282,10.387017979527142
31.613105690037376,22.27957773010598,6.623054765104622,3.954097951105055,FR4,-11.34222293528408,Center,57.39212089998958,9.978125080342902
16.827699529779753,72.56300986428344,1.6459822560386173,5.085909200797291,FR4,-6.766140167852068,Edge,69.07291113685662,6.054736999566305
21.59917497195843,46.38868912938629,7.143554991010622,7.862022628073816,FR4,-3.841734173010277,Center,33.36271568736602,11.567801047242941
21.52412550619952,48.53796534330533,3.177385122839766,2.1340182507759486,PTFE,-13.73749180824078,Edge,99.29349009095813,13.221031606002255
23.67124241610649,74.58379890923587,7.4255736925593085,2.7677729428481563,Ceramic,-8.688735277905531,Center,38.53373611067547,8.804200075075624
22.49444553844691,72.31925361919326,8.40281314945777,9.563003430967829,PTFE,1.213653288144536,Center,95.41854193081005,12.756118509253275
67.67872703228932,99.21303943319695,8.235626567972684,2.5794246464322166,FR4,-5.260246325335796,Edge,71.97173191938947,14.644766539008117
26.369207595923037,21.55548605087127,5.972508706671002,6.109545861379491,FR4,-8.494185012582829,Center,68.61894359030873,7.037664591276891
41.11005549914769,19.36986844457497,5.68152903079676,6.213830199957441,PTFE,-5.63359025284385,Edge,61.015080881320685,10.233296311947413
90.71095689154106,75.1904935415867,2.285883652054705,5.406620158452203,FR4,1.2358314335535805,Edge,38.45358493742069,7.871379580845756
52.65654762365851,62.05482253057682,7.978115353628221,6.802707237191367,FR4,0.0350022240575599,Edge,34.12224256044066,12.928544190338393
70.08019646689245,34.67445999038253,3.4426844240204293,3.068440532178566,PTFE,-6.917120837928424,Center,37.63889672561403,10.775933658811574
25.508788408146685,17.147743209008794,5.470258805361519,5.973960409990734,PTFE,-8.577310394778955,Center,34.91506097154036,11.345824175503036
27.30601169278037,17.70924246367875,3.5584668363476504,4.349559297222074,PTFE,-10.898037546723607,Edge,82.36675788534026,12.979141596158941
13.6781754639831,90.47717871977063,2.2044552669972384,6.955005336662701,FR4,-3.98929103488735,Edge,48.01002073333841,8.95970472662455
25.204155676494807,27.268059224686866,6.666019272025629,2.271011890358345,FR4,-16.265260609109166,Center,24.62741412507171,14.150900684070432
35.07313051287628,39.10344059039687,1.4889883134061344,6.137896751555286,Ceramic,-2.86771340011557,Edge,97.52821041126491,10.3302886724614
25.93094358490721,30.39907620042892,7.7378071071358,2.6674331984499133,Ceramic,-12.511341896077822,Edge,90.70287079707406,6.57954822835348
17.983228038135003,41.94966752487436,3.85828115735005,3.507787568035328,PTFE,-10.834897787243872,Edge,94.22018265561704,11.958991181688024
20.857228399054076,16.248145847148404,1.001212237040368,2.968388202912249,Ceramic,-15.24898200448577,Center,99.59262581171483,12.932613504382545
51.47008912294532,56.715381181744334,5.6001622531350685,2.645540018819354,FR4,-8.658068126056722,Center,33.91161993755898,8.167616770675266
28.57003465652133,16.085130723299343,1.421667176748428,8.431398564046003,Ceramic,-4.858653990598259,Center,51.699361512212704,13.57179256998753
42.78428749432679,82.03208570401254,3.485526020388096,3.571368108948013,FR4,-5.25153968918424,Edge,80.6590780563273,14.061432547657663
55.30755437693712,31.034087371938973,7.362788387101445,9.344114036780043,PTFE,1.2454717101294237,Edge,75.68164944430337,7.769044873778089
72.13553457664287,58.601072314405954,1.564206594596793,9.729338728106718,PTFE,5.5106894252118765,Edge,32.311672507188405,14.83521472715222
13.538092585698903,89.20711788053124,8.554046431204021,6.1413442294338765,FR4,-5.176073893110809,Center,85.26664999924942,6.407115280487584
81.94693590181384,68.57896321424747,1.034379303927248,2.2870101039915376,Ceramic,-5.317401988540539,Edge,37.95524574693285,7.0201566840249
66.51103505418169,57.966200789620174,3.2214148228171204,4.370934190416231,PTFE,-1.8393544371239785,Edge,37.905409185809845,6.842248392380261
17.35831287539847,39.19003778038381,7.668136505368643,8.179590370133926,PTFE,-3.93006218317422,Edge,62.957953831473084,13.939897100078705
88.62207616960995,39.97017217523781,3.846431347563761,4.306516558273634,Ceramic,-1.8246981806283105,Edge,67.43519478733626,11.542925523249618
92.8785160478632,70.25382596783712,1.9170314925941216,1.7831549647250986,Ceramic,-6.830365773507906,Center,66.40689662702489,6.5210428322227285
15.497016386937736,99.47254250990508,4.242105269203851,6.011064198353692,FR4,-4.302372156247826,Center,27.31894699182039,9.403234183683491
34.918988333248336,69.56552708644408,3.4335395774607296,8.606087663464313,Ceramic,2.550672641410606,Edge,90.19686901043043,11.15298025069802
82.55811518137551,60.20050756330224,8.584407119444993,8.163337484291521,Ceramic,5.200954247443514,Center,41.24800340709648,5.834640849893833
77.34337213452925,75.75854592153215,3.820131258266288,2.576108261173179,Ceramic,-4.102170457415407,Center,30.361193702624334,13.824163684073387
26.60689174207396,51.86850510553463,8.100392245984064,7.0548815297122,FR4,-3.392139346750481,Edge,91.09984638951818,13.036035354415352
28.841439100303926,15.412810834070669,9.026849303296611,2.984538370920824,FR4,-15.784381506711094,Edge,96.45211985838027,10.052067735766382
43.34248925122438,60.60671342901188,4.904356776188766,2.96386781096955,PTFE,-6.88000278238123,Center,88.97020938123605,14.671266152591704
53.60706866719192,96.1862756054842,9.189488294689529,8.866645959746666,FR4,4.317626450451373,Edge,84.76128597799024,9.177609792750996
65.64292943772664,25.777264812189365,4.395862485668736,3.2470205746620717,PTFE,-7.997576542636901,Center,72.41935845112174,14.841103190364977
43.20222756127952,72.10044017385991,9.676705748410974,3.369226118662101,Ceramic,-4.51495626262428,Edge,64.06858964873115,11.67919998803627
51.62812445198331,28.08403197931508,1.8036057207301563,1.005880516851696,PTFE,-18.847139227361577,Center,26.958940792912813,11.346712732539414
77.2723844320381,58.22449160257732,7.183173398529185,8.83602130712966,PTFE,4.944910052592123,Edge,52.676257045655895,6.65954895295785
13.30148826015381,18.700880468204765,5.444326364112358,8.133353318882213,Ceramic,-7.836984326377385,Center,49.81508136098512,13.81927758304644
32.719324990961866,50.53338426323666,4.488839249100824,6.645960415816102,PTFE,-1.876543022216212,Center,40.7803027008261,9.274896879206151
74.20146272960972,78.05469960057215,6.694406908737408,7.752391875449581,FR4,3.65591699658778,Center,77.87360909508679,6.622334057824793
90.56861539184794,41.28143718150839,7.334713824708981,2.3684371068204264,FR4,-8.544350089228812,Edge,59.67005880630167,5.12607519975759
